REGIÓN;PROVINCIA;DISTRITO;CODIGO DEL RECURSO;NOMBRE DEL RECURSO;CATEGORÍA;TIPO DE CATEGORÍA;SUB TIPO CATEGORÍA;URL;LATITUD;LONGITUD;FECHA_DE_CORTE
San Martín;San Martin;LA BANDA DE SHILCAYO;8706;Cascadas De Carpishuyacu;1. SITIOS NATURALES;Caídas de agua;Cascadas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8706;-76.2697892501148;-6.439087156692937;20230102
La Libertad;Pacasmayo;PACASMAYO;8709;Antigua Estación Del Ferrocarril De Pacasmayo;2. MANIFESTACIONES CULTURALES;Lugares Históricos;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8709;-79.57004685741583;-7.398839454559349;20230102
La Libertad;Pacasmayo;PACASMAYO;8710;Malecon Grau;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Malecones;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8710;-79.57653880119324;-7.398632040724428;20230102
La Libertad;Trujillo;HUANCHACO;8714;Santuario De Nuestra Señora Del Socorro De Huanchaco;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8714;-79.116668;-8.079428;20230102
Ancash;Mariscal Luzuriaga;LUCMA;11701;Laguna Wicrococha;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11701;-77.51423919287042;-8.926838386541176;20230102
Apurimac;Abancay;CURAHUASI;8729;Río Apurímac;1. SITIOS NATURALES;Corrientes de agua;Ríos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8729;-72.57588326778739;-13.563066182995525;20230102
Arequipa;Arequipa;AREQUIPA;8733;Mercado San Camilo;3. FOLCLORE;Ferias y Mercados;Mercados  Artesanales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8733;;;20230102
Arequipa;Islay;PUNTA DE BOMBÓN;11497;Festividad Señor De Los Desamparados   ;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11497;;;20230102
Ancash;Huaraz;INDEPENDENCIA;8737;Nevado Tullparaju;1. SITIOS NATURALES;a. Montañas;Nevado;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8737;-77.31672100000003;-9.399682;20230102
Ancash;Pomabamba;POMABAMBA;11820;Manantial Agüita De Curayacu.;1. SITIOS NATURALES;j. Manantiales;Manantiales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11820;-77.45868129278897 ;-8.81722969293607;20230102
Ancash;Huaraz;INDEPENDENCIA;8741;Laguna Radían;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8741;-77.50918933400726;-9.44415613304182;20230102
Ancash;Huaraz;INDEPENDENCIA;11366;Cascada  De Chekza - Independencia  ;1. SITIOS NATURALES;Caídas de agua;Cascadas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11366;-77.53543726101034;-9.46470255285936;20230102
Apurimac;Abancay;HUANIPACA;8746;Mirador De Kiuñalla;1. SITIOS NATURALES;Zonas paisajísticas;Miradores naturales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8746;-72.8902934057785;-13.436407670006357;20230102
Piura;Ayabaca;PACAIPAMPA;8749;Laguna El Páramo;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8749;-79.6014404296875;-5.1388179608984075;20230102
Piura;Ayabaca;PACAIPAMPA;8750;Laguna La Cruz;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8750;-79.59182739257812;-5.167540507950538;20230102
Ancash;Huaylas;SANTA CRUZ;11787;Baños Termales De Huancarhuaz;1. SITIOS NATURALES;Agua termo-mineral;Ojos de agua;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11787;-77.78440010713477;-8.942247158909655;20230102
Ancash;Carhuaz;SHILLA;11818;Punta Olímpica (Sector I- Shilla);1. SITIOS NATURALES;Zonas paisajísticas;Camino Pintoresco;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11818;-77.51579761852233;-9.12825172238315;20230102
Ancash;Carhuaz;SHILLA;11801;Nevado Contrahierbas - Pico Mateo;1. SITIOS NATURALES;a. Montañas;Nevado;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11801;-77.48343223586424;-9.087461435297412;20230102
Ancash;Huaylas;CARAZ;10834;Semana Santa Caracina;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10834;;;20230102
Ancash;Huaylas;CARAZ;10774;Semana Turistica De Caraz;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10774;;;20230102
Ancash;Huaraz;INDEPENDENCIA;11474;Laguna Mullaca;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11474;-77.47580520117243;-9.431958251576232;20230102
Ancash;Huaraz;INDEPENDENCIA;10765;Leyenda Ichik Ollqo ;3. FOLCLORE;Creencias Populares;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10765;;;20230102
Ancash;Huaraz;INDEPENDENCIA;11527;Piscicultura De La Dirección Sub-Regional De Producción - Huaraz;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones  Agropecuarias y Pesqueras;Piscigranja;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11527;-77.52129406419425;-9.524952843330212;20230102
Ancash;Huaraz;INDEPENDENCIA;10861;Fiesta Patronal En Honor A San Agustin De Marcac;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10861;;;20230102
Puno;Sandia;SAN PEDRO DE PUTINA PUNCO;11619;Arco Punco;1. SITIOS NATURALES;Zonas paisajísticas;Lugares pintorescos de flora y fauna;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11619;-68.96509146655274;-14.06041743017853;20230102
Junín;Concepcion;COMAS;8803;Catarata Illpa - Uncursh Paccha;1. SITIOS NATURALES;Zonas paisajísticas;Camino Pintoresco;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8803;-75.13824462890625;-11.766536924462363;20230102
Junín;Concepcion;COMAS;10792;Fiesta Costumbrista La Fajina De Comas;3. FOLCLORE;Creencias Populares;Tradiciones;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10792;;;20230102
Apurimac;Andahuaylas;ANDAHUAYLAS;8806;Plaza De Armas De Andahuaylas;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Plazas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8806;-73.38997542858124;-13.6564229920654;20230102
Apurimac;Andahuaylas;SAN JERÓNIMO;8809;Plaza De Armas De San Jerónimo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Plazas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8809;;;20230102
Piura;Huancabamba;CANCHAQUE;8821;Pueblo De Canchaque;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8821;-79.60693359375;-5.375397774474748;20230102
Piura;Huancabamba;CANCHAQUE;8822;Mirador El Checo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Miradores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8822;-79.61036682128906;-5.371296005656267;20230102
Apurimac;Andahuaylas;TALAVERA;8823;Plaza De Armas De Talavera La Reyna;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Plazas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8823;;;20230102
Piura;Huancabamba;CANCHAQUE;8826;Catarata De Chorro Blanco;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8826;;;20230102
Apurimac;Andahuaylas;TALAVERA;8827;Templo Santiago Apóstol De Talavera;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8827;;;20230102
Lima;Lima;MIRAFLORES;8830;Parque Itzhak Rabin;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Parques;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8830;-77.04397559165955;-12.120355094941262;20230102
Lima;Lima;MIRAFLORES;8832;Parque Alberto Andrade Carmona (Parque Del Amor);2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Parques;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8832;-77.03635811805725;-12.126837636194313;20230102
Apurimac;Andahuaylas;ANDAHUAYLAS;8833;Paccha José María Arguedas;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8833;;;20230102
Lima;Lima;MIRAFLORES;8834;Parque Raimondi - Miraflores;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Parques;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8834;-77.03827857971191;-12.124152330777319;20230102
Lima;Lima;MIRAFLORES;8836;Parque María Reiche;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Parques;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8836;-77.0474973320961;-12.116368988130744;20230102
Ancash;Asuncion;CHACAS;11780;Pueblo De Chacas;2. MANIFESTACIONES CULTURALES;Pueblos;Históricos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11780;-77.36768632926591;-9.163173844473418;20230102
Ica;Nazca;EL INGENIO;8843;Chicharrón De Ingenio;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8843;;;20230102
Arequipa;Caraveli;CARAVELÍ;8845;Bodega Crucero;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8845;-73.37305900000001;-15.749873;20230102
Arequipa;Caraveli;CARAVELÍ;8846;Bodega Huachipa;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8846;-73.33665400000001;-15.782472;20230102
Arequipa;Caraveli;CARAVELÍ;8847;Bodega Chirisco;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8847;-73.35192999999998;-15.772782;20230102
Arequipa;Castilla;APLAO;8849;Bodega Don Berly;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8849;-72.48915099999999;-16.158609;20230102
Arequipa;Castilla;APLAO;8850;Bodega Estremadoyro;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8850;-72.49255399999998;-16.075172;20230102
Arequipa;Castilla;HUANCARQUI;8851;Bodega Vieja Herencia;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8851;;;20230102
Lima;Lima;MIRAFLORES;8853;Parque Tradiciones;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Parques;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8853;-77.0211124420166;-12.121655811645636;20230102
Arequipa;Arequipa;LA JOYA;8865;Bodega Viña La Joya;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8865;-71.80526500000002;-16.455523;20230102
Arequipa;Camana;MARISCAL CÁCERES;8866;Bodega Pisco Camaná;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8866;-72.78859599999998;-16.587068;20230102
Arequipa;Castilla;URACA;8867;Bodega Cepas Del Loro;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8867;;;20230102
Arequipa;Castilla;URACA;8868;Bodega Majes Tradicion;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8868;-72.45126600000003;-16.226801;20230102
Apurimac;Andahuaylas;PACUCHA;8869;Sóndor Raymi – La Epopeya Chanka;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8869;;;20230102
Ica;Chincha;ALTO LARAN;8873;La Piedra Del Inca;3. FOLCLORE;Creencias Populares;Leyendas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8873;;;20230102
Apurimac;Andahuaylas;PAMPACHIRI;8874;Plaza De Armas De Pampachiri;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Plazas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8874;;;20230102
Ica;Nazca;NASCA;8875;Yaku Raymi;3. FOLCLORE;Creencias Populares;Costumbres;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8875;;;20230102
Apurimac;Antabamba;ANTABAMBA;8877;Festividad Patronal De La Huaylia;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8877;;;20230102
Pasco;Oxapampa;OXAPAMPA;8880;Reserva De Biosfera Oxapampa-Asháninka-Yánesha;1. SITIOS NATURALES;n. Áreas Protegidas;Zonas Reservadas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8880;-75.3607177734375;-10.477008906900293;20230102
Apurimac;Antabamba;PACHACONAS;8882;Fiesta Patronal San Juan Bautista De Pachaconas;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8882;;;20230102
Apurimac;Antabamba;ANTABAMBA;8883;Mayura Antabambina;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8883;;;20230102
Moquegua;Mariscal Nieto;MOQUEGUA;11757;Mirador Turístico El Siglo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Miradores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11757;-70.92957870614724;-17.19813494215187;20230102
Ica;Chincha;ALTO LARAN;8885;Fiesta De La Virgen Del Carmen De Alto Larán;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8885;;;20230102
Ica;Chincha;ALTO LARAN;8886;Casa Hacienda Alto Larán;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa-Hacienda;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8886;-76.0849;-13.4521  ;20230102
San Martín;El Dorado;SAN JOSÉ DE SISA;8887;Catarata De Huaja;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8887;;;20230102
Ica;Chincha;ALTO LARAN;8888;Mirador Natural De Chinchaycámac;1. SITIOS NATURALES;Zonas paisajísticas;Miradores naturales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8888;;;20230102
San Martín;El Dorado;SANTA ROSA;11465;Cascada De Talliquihui;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11465;-76.56630076091069;-6.625566526637485;20230102
Apurimac;Aymaraes;CHALHUANCA;8892;Pueblo Histórico De Mutca;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8892;;;20230102
Apurimac;Aymaraes;CHALHUANCA;8893;Templo San Felipe De Mutca;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8893;;;20230102
Lima;Lima;BARRANCO;11343;Malecón Paul Harris De Barranco;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Malecones;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11343;-77.02611207795394;-12.138558329428006;20230102
Lima;Lima;BARRANCO;8903;Centro Colich;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8903;-77.02222153544426;-12.145881811607052;20230102
Lambayeque;Lambayeque;ILLIMO;8908;Festival Del Pisco Sour;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Festivales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8908;;;20230102
Arequipa;Arequipa;VITOR;8911;La Bodega El Socabon;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8911;-71.890399;-16.468194;20230102
Puno;Yunguyo;OLLARAYA;11595;Danza Luriguayo De Ollaraya;3. FOLCLORE;Músicas y Danzas;Música y Danzas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11595;;;20230102
Puno;Yunguyo;OLLARAYA;11594;Tejidos De Ollaraya;3. FOLCLORE;Artesanía y Artes;Tejidos(lanas, fibras de animales, fibra vegetal. Etc);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11594;;;20230102
Puno;Yunguyo;OLLARAYA;11598;Misa Qala;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Recintos ceremoniales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11598;-68.998741;-16.220832;20230102
Puno;Yunguyo;OLLARAYA;11564;Kunkani Qala;1. SITIOS NATURALES;o. Otros;Formaciones rocosas(bosque de piedra);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11564;-68.98943295451426;-16.22779693051217;20230102
Puno;Yunguyo;OLLARAYA;11570;Monolito De Pajana San Isidro;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Petroglifos (Grabados en piedra);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11570;-69.01985057807713;-16.259507163343535;20230102
Ancash;Sihuas;SAN JUAN;11433;Ciudadela De Shajshas-Mesa Rumi;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Ciudadelas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11433;-77.54565864801407;-8.674419605492997;20230102
Puno;Yunguyo;OLLARAYA;11639;Playa Wichinka Del Wiñaymarka;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11639;-69.00634682867302;-16.27190712092268;20230102
Puno;Yunguyo;OLLARAYA;11508;Balneario Jawira Quta Del Titicaca;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11508;-68.99406525161588;-16.23859821777048;20230102
Puno;Yunguyo;OLLARAYA;11593;Centro Ceremonial Putuputuni Pukara;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Recintos ceremoniales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11593;-68.9959799486823;-16.202396668470133;20230102
Piura;Huancabamba;CANCHAQUE;8931;Puente Colgante Canchaque;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Centros Científicos y Técnicos;Puentes Modernos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8931;-79.6063512;-5.3755771;20230102
Lima;Lima;BARRANCO;8932;Boulevard Sanchez Carrión;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Bulevares;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8932;;;20230102
Ancash;Casma;CASMA;11822;Zona Arqueológica Monumental Las Aldas;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11822;-78.296521; -9.702030;20230102
Ancash;Pallasca;CABANA;11816;Museo Arqueológico Zonal Cabana;2. MANIFESTACIONES CULTURALES;Museos y otros;Casas Museo;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11816;-78.00947376819931;-8.392867870202394;20230102
Ancash;Huari;CHAVIN DE HUANTAR;11711;Quebrada Uquián - Treck Chavín De Huantar - Olleros;1. SITIOS NATURALES;d. Quebradas;Quebradas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11711;-77.409338;-9.662604;20230102
Ancash;Recuay;TICAPAMPA;11534;Ciudad De Ticapampa;2. MANIFESTACIONES CULTURALES;Pueblos;Históricos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11534;-77.44509407612168;-9.754365008397796;20230102
Lima;Lima;VILLA EL SALVADOR;8941;Santuario Diocesano San Juan Pablo Ii - Piedra Del Papa;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Santuario;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8941;-76.93136572837835;-12.203325991913427;20230102
Ancash;Recuay;TICAPAMPA;11565;Festival Ticapampa Pisco Sour Town;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Festivales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11565;;;20230102
Ancash;Recuay;TICAPAMPA;11536;Fiesta Patronal Virgen Del Pilar De Ticapampa;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11536;;;20230102
Ancash;Recuay;TICAPAMPA;11541;Mirador De Montebello;1. SITIOS NATURALES;Zonas paisajísticas;Miradores naturales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11541;-77.44709977617264;-9.75916123192384;20230102
Arequipa;Arequipa;VITOR;8948;Bodega Hacienda Del Abuelo;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8948;-71.94819000000001;-16.488612;20230102
Apurimac;Aymaraes;CHALHUANCA;11765;Laguna De  Choyocca;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11765;-73.1529374500424;-14.3187882085783;20230102
Piura;Talara;LOS ORGANOS;8962;Playa Puerto Antiguo;1. SITIOS NATURALES;Costas;Playas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8962;-81.1265766620636;-4.171479269005123;20230102
Piura;Talara;LOBITOS;8963;Iglesia Sagrado Corazón De Jesús;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8963;-81.27696007490164;-4.453062536183276;20230102
Piura;Talara;LOS ORGANOS;8964;Playa Punta Veleros;1. SITIOS NATURALES;Costas;Playas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8964;-81.13982677459717;-4.179750644940345;20230102
